timestamp,uv,light,accelX,accelY,accelZ,r,g,b,c,colorTemp,lux,class,code
1712472838,298,44,960,1985,7101,838,951,860,2579,5305,599,,
1712472840,315,51,-3037,-451,8510,1958,2161,1879,5758,5037,1399,,
1712472842,330,74,190,2250,6618,1960,2056,1668,5728,4633,1387,,
1712472844,306,50,-852,3082,9437,1523,1704,1356,4690,4783,1202,,
1712472846,328,62,-592,2138,10706,2131,2172,1723,6161,4471,1475,,
1712472848,328,48,-444,737,8087,1898,1979,1565,5617,4532,1361,,
1712472850,325,45,-1749,211,6722,1935,2152,1692,5963,4722,1530,,
1712472852,304,46,-228,-94,8261,1887,2089,1653,5773,4728,1474,,
1712472854,307,49,-1146,-301,8604,1877,2089,1645,5778,4730,1483,,
1712472856,331,40,-1311,-1,8371,1860,2084,1636,5771,4742,1488,,
1712472858,352,38,-1679,734,7769,1784,2042,1602,5634,4812,1471,,
1712472860,369,45,-1168,421,7230,1946,2220,1742,6122,4801,1597,,
1712472862,360,51,-903,1976,8093,1971,2244,1761,6175,4795,1613,,
1712472864,363,63,-322,381,8570,2008,2276,1792,6267,4791,1628,,
1712472866,309,51,-492,412,8540,2028,2276,1797,6267,4767,1618,,
1712472868,334,35,-1405,-738,8312,1923,2162,1700,5964,4759,1543,,
1712472871,368,40,-1907,-589,7964,1861,2100,1649,5800,4766,1503,,
1712472873,383,36,-1635,-1080,7454,1926,2173,1705,5997,4763,1556,,
1712472875,360,63,-2612,-1212,8110,1920,2163,1694,5970,4752,1550,,
1712472877,369,47,-1998,-440,6490,1941,2133,1671,5956,4671,1513,,
1712472879,373,82,-3460,1114,8771,2194,2409,1878,6714,4652,1715,,
1712472881,317,25,-2873,529,8132,1692,1837,1333,5082,4392,1374,,
1712472883,331,36,-1599,127,6361,2014,1907,1396,5464,4031,1334,,
1712472885,317,33,-2355,682,8330,1599,1606,1183,4521,4209,1149,,
1712472887,324,22,-1483,543,6600,1455,1648,1170,4475,4454,1272,,
1712472889,275,84,-2325,1869,9130,2221,2112,1552,6032,4053,1476,,
1712472891,335,104,-1227,-1296,9833,2818,2926,2263,8240,4450,2047,,
1712472893,369,55,-587,-125,7018,2032,2216,1747,6174,4666,1559,,
1712472895,381,67,-2773,1195,8255,1777,2058,1635,5606,4896,1474,,
1712472897,381,50,-2764,-1,8683,2402,2489,2017,6922,4590,1672,,
1712472899,373,62,-1564,749,8017,1709,1978,1642,5246,5047,1365,,
1712472901,368,53,-1038,191,7738,1894,2099,1689,5776,4788,1461,,
1712472903,352,101,-2276,170,8006,1811,2067,1710,5521,4984,1422,,
1712472905,359,69,-1878,-384,7634,1944,2172,1717,5999,4756,1540,,
1712472907,367,61,-1047,575,6296,2089,2285,1838,6297,4743,1583,,
1712472909,358,89,-665,770,6694,2407,2499,2097,6813,4690,1628,,
1712472911,319,62,-1246,516,7304,2464,2650,2308,7099,4942,1693,,
1712472913,323,44,-2556,775,8515,1424,1608,1323,4386,4930,1107,,
1712472915,312,31,-1316,-558,8749,1056,1298,1112,3474,5403,891,,
1712472917,363,35,-1689,678,8068,1094,1321,1111,3527,5260,916,,
1712472919,374,50,-1458,-596,8301,1396,1595,1325,4356,5007,1094,,
1712472921,359,51,-1502,-531,8394,1538,1726,1408,4691,4878,1194,,
1712472923,363,52,-1138,-678,8302,1051,1140,907,3130,4678,794,,
1712472925,368,53,-998,-445,8054,1105,1193,950,3282,4666,828,,
1712472927,343,43,-1323,-1035,7676,1158,1253,1000,3445,4681,869,,
1712472929,363,38,-1278,-893,8214,1072,1155,922,3175,4667,800,,
1712472931,324,44,-1175,-1104,8379,1057,1139,907,3131,4660,790,,
1712472933,303,44,-1024,-691,8230,1071,1153,917,3172,4653,800,,
1712472935,323,26,-1227,-414,8071,951,1041,827,2852,4704,729,,
1712472937,322,25,200,-1499,7610,890,980,782,2679,4738,685,,
1712472939,335,5,2656,-7928,1134,156,178,139,473,4785,128,,
1712472941,319,12,802,-7646,1536,118,107,90,302,4248,64,,
1712472943,363,1,504,-7507,2479,181,167,149,479,4492,95,,
1712472945,362,4,-1538,-8004,3113,137,118,96,343,4026,71,,
1712472947,360,55,92,2326,6250,101,89,76,257,4219,52,,
1712472949,372,47,333,-293,8640,1228,1356,1113,3717,4844,926,,
1712472951,363,41,-208,-1312,8158,1219,1343,1100,3685,4829,918,,
1712472953,365,48,-174,-562,7685,1296,1437,1175,3945,4845,987,,
1712472955,365,83,-69,737,8462,1829,2027,1652,5569,4832,1396,,
1712472957,370,57,-1489,-89,8426,1630,1855,1510,5068,4920,1293,,
1712472959,368,95,-1052,497,7352,1976,2105,1704,5856,4676,1433,,
1712472961,379,28,-640,1389,8127,1817,1993,1607,5543,4760,1379,,
1712472963,372,27,-1311,1019,8237,1593,1809,1485,4958,4942,1251,,
1712472965,364,24,-1190,404,8397,1464,1697,1402,4619,5039,1177,,
1712472967,365,29,-1091,454,8218,1141,1417,1203,3797,5408,985,,
1712472969,358,21,-787,585,8445,1099,1381,1175,3692,5464,962,,
1712472971,376,24,-1075,368,8342,1141,1415,1191,3787,5367,991,,
1712472973,351,24,-1091,362,8209,1250,1522,1270,4093,5261,1066,,
1712472975,373,25,-963,488,8199,1294,1566,1309,4218,5245,1093,,
1712472977,317,43,-645,-345,8629,1402,1677,1374,4564,5124,1186,,
1712472979,301,45,-929,591,8020,1588,1800,1432,4961,4826,1277,,
1712472981,328,40,-1546,798,7553,1678,1833,1449,5109,4681,1287,,
1712472983,366,55,-750,741,8310,1489,1614,1278,4510,4661,1128,,
1712472985,359,74,-1220,117,8331,1936,2059,1641,5771,4620,1420,,
1712472987,368,63,-706,-371,9054,1953,2113,1704,5865,4715,1453,,
1712472989,373,88,-596,-759,8435,1944,2136,1732,5889,4785,1472,,
1712472991,368,73,-872,-236,8934,1682,1892,1549,5171,4899,1306,,
1712472993,368,92,1,653,8246,1813,2008,1629,5516,4814,1388,,
1712472995,377,61,14,391,8035,1487,1602,1323,4405,4779,1077,,
1712472997,373,75,-242,-324,8281,1452,1605,1318,4384,4849,1097,,
1712472999,357,68,141,-124,8576,1480,1650,1358,4499,4886,1129,,
1712473001,355,63,-102,155,8465,1507,1682,1383,4588,4887,1153,,
1712473003,367,67,-150,15,8232,1460,1620,1330,4419,4861,1109,,
1712473005,302,63,-83,181,8407,1488,1661,1362,4526,4878,1141,,
1712473007,315,76,-855,13,8248,1502,1682,1375,4584,4878,1160,,
1712473009,370,82,-119,481,8329,1520,1634,1339,4503,4747,1105,,
1712473011,353,72,-309,580,8392,1457,1593,1312,4356,4821,1081,,
1712473013,362,63,-349,241,8203,1446,1577,1302,4309,4819,1066,,
1712473015,357,63,-1395,120,8274,1431,1516,1256,4183,4731,1008,,
1712473018,310,59,-1202,994,8055,1476,1523,1251,4240,4618,1009,,
1712473020,316,62,-1548,1395,8144,1489,1553,1279,4311,4661,1031,,
1712473022,300,61,-857,1084,7643,1521,1576,1299,4391,4644,1042,,
1712473024,305,50,-1455,3081,8491,1526,1620,1338,4486,4731,1082,,
1712473026,311,48,-1282,1062,7934,1448,1547,1282,4267,4762,1033,,
1712473028,322,39,-1573,2213,7617,1616,1641,1350,4591,4570,1077,,
1712473030,362,49,-1099,2620,7764,1643,1700,1396,4736,4627,1128,,
1712473032,383,36,-347,1460,7701,1493,1544,1278,4301,4649,1016,,
1712473034,315,42,-960,2139,8151,1497,1550,1279,4322,4645,1024,,
1712473036,347,44,-1206,1842,7898,1530,1584,1306,4416,4642,1047,,
1712473038,363,46,-1044,1846,8068,1539,1600,1317,4465,4651,1061,,
1712473040,371,43,-893,1751,8220,1503,1559,1289,4346,4657,1029,,
1712473042,362,49,-988,1770,8074,1508,1570,1297,4370,4667,1039,,
1712473044,368,41,-1026,1686,8172,1506,1574,1302,4373,4683,1042,,
1712473046,378,38,-126,923,8189,1547,1725,1423,4715,4895,1178,,
1712473048,362,35,-187,1891,8242,1396,1495,1244,4119,4783,995,,
1712473050,353,32,79,1519,8346,1417,1517,1259,4176,4773,1012,,
1712473052,366,38,-337,1384,8262,1443,1544,1280,4249,4767,1031,,
1712473054,362,41,-670,1493,8085,1436,1541,1281,4244,4787,1028,,
1712473056,355,40,317,1034,8442,1468,1585,1318,4356,4809,1060,,
1712473058,362,35,-518,1189,8144,1407,1520,1266,4176,4817,1015,,
1712473060,368,36,-1126,1830,7697,1426,1498,1245,4145,4713,990,,
1712473062,361,39,-1275,1869,7969,1469,1551,1285,4291,4721,1030,,
1712473064,360,42,-804,1861,8105,1447,1513,1253,4189,4685,1001,,
1712473066,366,41,-845,1464,8150,1451,1539,1274,4251,4734,1025,,
1712473068,375,38,-690,1972,8617,1482,1583,1312,4365,4762,1057,,
1712473070,353,37,-491,1448,8350,1422,1513,1253,4174,4745,1009,,
1712473072,344,36,725,1669,7886,1469,1617,1346,4439,4881,1090,,
1712473074,351,54,208,1930,8033,1691,1841,1497,5046,4763,1261,,
1712473076,365,27,-129,1178,8502,1221,1447,1177,3903,5063,1026,,
1712473078,324,48,190,1233,8175,1297,1525,1241,4113,5036,1077,,
1712473080,319,52,155,1116,8343,1220,1436,1169,3874,5041,1014,,
1712473082,330,42,105,1214,8301,1217,1432,1166,3866,5041,1011,,
1712473084,309,42,66,1147,8315,1235,1456,1183,3938,5040,1031,,
1712473086,335,20,-2094,-2937,5353,1149,1290,1047,3543,4862,896,,
1712473088,284,44,-395,5585,10548,1044,1248,1059,3373,5255,855,,
1712473090,362,19,678,-312,7984,1287,1534,1292,4163,5215,1057,,
1712473092,363,26,-1167,14,7898,1251,1521,1318,4117,5405,1029,,
1712473094,321,30,-424,1549,8255,999,1197,1104,3248,5612,756,,
1712473096,303,32,-650,1613,7843,1038,1240,1140,3356,5586,785,,
1712473098,302,30,-844,762,8087,1062,1249,1145,3388,5508,788,,
1712473100,356,29,-1455,897,8246,1120,1324,1194,3585,5458,852,,
1712473102,369,27,-1718,909,8518,1233,1459,1299,3958,5407,951,,
1712473104,377,25,-1581,539,8291,1260,1498,1314,4059,5365,993,,
1712473106,377,24,273,-1919,7640,1526,1719,1402,4737,4891,1191,,
1712473108,365,22,117,-1339,8366,1501,1691,1376,4655,4883,1174,,
1712473110,355,23,110,-1750,8116,1524,1682,1356,4650,4781,1167,,
1712473112,367,20,139,-986,9512,1519,1683,1355,4645,4789,1171,,
1712473114,371,21,974,-224,9004,1112,1247,1106,3446,5180,797,,
1712473116,362,22,1388,-498,8443,1052,1203,1090,3305,5341,759,,
1712473118,353,15,-359,-917,8031,1085,1232,1053,3381,5088,821,,
1712473120,366,22,1255,-920,8114,1158,1242,1064,3456,4890,805,,
1712473122,362,18,1165,-690,8080,1132,1256,1097,3461,5081,812,,
1712473124,365,17,72,-444,8093,1035,1139,939,3150,4847,774,,
1712473126,365,18,213,-550,8235,1031,1145,951,3165,4905,776,,
1712473128,320,14,338,-802,8258,1081,1188,991,3298,4883,798,,
1712473130,303,23,2271,-3556,7097,1197,1207,990,3406,4542,791,,
1712473132,320,14,504,-3036,7589,685,716,607,1990,4761,463,,
1712473134,294,18,929,-1707,8465,1016,1019,848,2879,4569,657,,
1712473136,367,27,2216,-1117,7975,1313,1399,1182,3906,4820,916,,
1712473138,367,19,1047,-1113,8475,956,1011,904,2816,4987,623,,
1712473140,361,14,1283,-1488,8228,497,563,528,1533,5452,340,,
1712473142,369,16,1142,-1432,8219,1016,1033,902,2903,4763,640,,
1712473145,366,31,2772,-1845,8349,1193,1212,1030,3408,4674,771,,
1712473147,364,24,2555,594,7975,1275,1380,1231,3853,5067,863,,
1712473149,373,22,-82,-2926,7731,1397,1524,1220,4221,4718,1058,,
1712473151,329,31,1670,-1702,8150,1276,1332,1084,3730,4627,894,,
1712473153,323,32,939,-2266,7811,1461,1590,1264,4408,4687,1110,,
1712473155,318,34,2659,-5250,7923,1116,1091,902,3095,4465,699,,
1712473157,327,22,476,-3542,7487,1370,1472,1188,4098,4694,1009,,
1712473159,313,23,102,-3769,7340,1386,1527,1223,4218,4752,1065,,
1712473161,360,20,-1721,-3651,6283,1396,1624,1296,4436,4928,1161,,
1712473163,367,37,2859,-5865,4592,1105,1099,884,3094,4439,728,,
1712473165,317,17,257,-370,8372,880,999,934,2712,5448,607,,
1712473167,383,22,-592,-1366,8173,1228,1423,1202,3884,5120,967,,
1712473169,342,18,-662,-1979,8490,1405,1569,1262,4328,4813,1096,,
1712473171,372,21,-371,-1902,7818,1446,1614,1305,4449,4829,1122,,
1712473173,367,24,-540,-2148,8143,1515,1660,1333,4601,4743,1152,,
1712473175,322,21,592,-258,8920,1319,1442,1198,4022,4851,970,,
1712473177,287,31,981,-2330,8011,1434,1573,1282,4362,4797,1078,,
1712473179,325,42,1766,-1378,9019,1409,1529,1222,4238,4695,1061,,
1712473181,305,30,667,-3108,7199,1467,1665,1351,4569,4899,1162,,
1712473183,370,53,303,-4632,4125,999,994,809,2798,4474,652,,
1712473185,360,36,3066,-6535,2929,822,917,725,2519,4751,649,,
1712473187,360,40,2383,-4255,6662,1333,1338,1090,3787,4506,881,,
1712473189,368,35,446,-5841,5650,1393,1459,1169,4084,4588,994,,
1712473191,350,34,1003,-5251,6929,1386,1440,1154,4034,4563,978,,
1712473193,379,23,-134,-5538,6174,1403,1502,1197,4182,4641,1039,,
1712473195,364,63,-666,-5597,6056,1412,1522,1211,4227,4658,1057,,
1712473197,366,49,1089,4377,8454,1185,1322,1162,3646,5126,851,,
1712473199,382,19,-27,-1676,8179,1153,1243,1060,3449,4892,811,,
1712473201,306,19,350,-1556,8348,1166,1273,1084,3519,4932,837,,
1712473203,367,21,-97,-1635,8223,1175,1289,1096,3559,4944,850,,
1712473205,362,22,-111,-1630,8230,1192,1315,1115,3625,4954,872,,
1712473207,373,22,-155,-1636,8228,1161,1269,1080,3505,4934,835,,
1712473209,380,21,-154,-1635,8230,1299,1461,1229,4014,4995,984,,
1712473211,346,19,-121,-1573,8300,1090,1158,986,3207,4833,752,,
1712473213,348,23,342,821,7266,1164,1348,1203,3660,5331,869,,
1712473215,360,21,2811,1940,7706,1143,1233,1142,3413,5197,739,,
1712473217,363,42,342,4464,6590,1181,1494,1397,3981,5925,952,,
1712473219,372,23,634,3402,7589,1164,1440,1326,3891,5740,924,,
1712473221,362,29,305,4143,7259,1119,1409,1311,3789,5869,901,,
1712473223,325,35,424,3285,6541,1041,1291,1211,3474,5844,813,,
1712473225,310,29,1781,1633,7357,1003,1196,1097,3265,5563,759,,
1712473227,308,45,1642,3509,7628,985,1187,1110,3249,5692,741,,
1712473229,370,20,2000,2129,7506,1210,1421,1299,3875,5487,899,,
1712473231,374,34,421,1780,8063,1208,1481,1264,3953,5377,1020,,
1712473233,361,23,3282,3323,6577,1026,1264,1246,3442,6057,749,,
1712473235,369,12,1674,3414,7296,780,973,979,2669,6213,565,,
1712473237,375,12,1621,3378,7365,802,1014,1027,2781,6312,588,,
1712473239,317,17,-824,3249,8073,830,1020,1016,2795,6092,596,,
1712473241,326,33,822,4203,7133,880,1119,1158,3087,6454,632,,
1712473243,376,21,93,4037,7200,976,1213,1252,3352,6329,681,,
1712473245,372,31,-279,2890,8250,969,1185,1141,3219,5904,720,,
1712473247,372,17,597,789,8203,1078,1248,1106,3440,5299,810,,
1712473249,374,19,4077,-1241,9200,1029,1107,909,3083,4756,747,,
1712473251,375,30,-435,-2524,8259,1410,1440,1162,4052,4530,964,,
1712473253,334,42,-2584,4222,10612,1385,1522,1262,4198,4862,1028,,
1712473255,377,20,-965,-1334,7933,1198,1265,1016,3508,4622,864,,
1712473257,372,27,-2283,-844,8540,713,803,665,2175,4943,549,,
1712473260,374,49,-3752,1824,6990,1264,1421,1168,3903,4911,977,,
1712473262,308,62,-3355,1332,7813,1390,1568,1283,4323,4907,1084,,
1712473264,331,38,-3528,978,7681,1412,1585,1294,4369,4882,1096,,
1712473266,323,40,-3283,1327,7187,1400,1575,1287,4342,4893,1089,,
1712473268,307,39,-3125,1169,7376,1390,1573,1288,4330,4921,1088,,
1712473270,326,52,-3022,2188,7475,1341,1522,1249,4178,4939,1052,,
1712473272,318,49,-2975,1935,7697,1338,1518,1244,4157,4933,1051,,
1712473274,326,46,-3080,1705,7538,1349,1526,1251,4179,4924,1055,,
1712473276,330,41,-2731,2692,7383,1335,1520,1246,4164,4947,1053,,
1712473278,317,29,-2573,1893,7673,1334,1552,1300,4227,5103,1065,,
1712473280,306,27,-2622,1882,7635,1369,1579,1319,4305,5061,1082,,
1712473282,371,28,-2832,1772,7719,1389,1595,1334,4351,5050,1090,,
1712473284,369,30,-3002,1520,7559,1431,1632,1364,4461,5022,1112,,
1712473286,368,29,-2873,1687,7763,1473,1654,1382,4537,4965,1120,,
1712473288,370,32,-2677,1950,7693,1464,1664,1396,4544,5024,1129,,
1712473290,370,33,-3171,1664,7684,1434,1634,1377,4451,5049,1105,,
1712473292,372,33,-3172,1499,7556,1494,1679,1409,4592,4984,1133,,
1712473294,367,25,-2938,1413,7416,1494,1681,1414,4596,4996,1133,,
1712473296,370,29,-3161,1506,7534,1490,1678,1408,4584,4991,1134,,
1712473298,380,34,-3289,1495,7603,1499,1685,1413,4604,4982,1138,,
1712473300,376,29,-3162,1425,7558,1502,1688,1416,4612,4982,1140,,
1712473302,344,30,-2959,1569,7651,1452,1636,1374,4467,4996,1105,,
1712473304,378,34,-2785,1483,7648,1560,1748,1467,4778,4973,1178,,
1712473306,361,33,-2952,1404,7536,1547,1733,1455,4736,4974,1168,,
1712473308,362,33,-2884,1493,7700,1546,1733,1455,4734,4976,1168,,
1712473310,368,34,-2921,1529,7688,1548,1736,1457,4739,4976,1171,,
1712473312,366,29,-2866,1460,7720,1552,1740,1462,4750,4979,1172,,
1712473314,365,33,-2885,1391,7797,1557,1743,1465,4759,4975,1173,,
1712473316,369,36,-2900,1458,7701,1560,1747,1466,4768,4971,1177,,
1712473318,361,29,-2870,1501,7712,1559,1747,1468,4767,4978,1176,,
1712473320,326,35,-2942,1425,7685,1567,1754,1473,4785,4971,1181,,
1712473322,301,34,-2871,1496,7641,1559,1749,1470,4768,4982,1178,,
1712473324,364,38,-3404,1141,7487,1561,1751,1472,4773,4983,1179,,
1712473326,373,35,-3212,1354,7592,1570,1745,1466,4764,4947,1171,,
1712473328,354,35,-3063,1339,7681,1568,1745,1467,4762,4954,1171,,
1712473330,377,35,-3264,1308,7399,1559,1730,1454,4726,4943,1160,,
1712473332,361,35,-3180,1177,7710,1561,1731,1455,4727,4940,1160,,
1712473334,348,35,-3235,1166,7571,1558,1728,1451,4705,4936,1159,,
1712473336,368,35,-3188,1187,7815,1543,1714,1436,4683,4935,1153,,
1712473338,349,37,-3237,1169,7617,1552,1724,1445,4710,4937,1159,,
1712473340,353,29,-3072,1160,7732,1562,1731,1451,4732,4929,1163,,
1712473342,369,34,-3160,1188,7724,1561,1729,1449,4720,4926,1161,,
1712473344,362,25,277,1941,8327,1590,1775,1473,4848,4920,1207,,
1712473346,372,33,2845,1950,7659,1344,1504,1256,4092,4950,1018,,
1712473348,369,75,-1247,-6771,4947,1742,1781,1416,4983,4487,1209,,
1712473350,392,47,5529,2248,8062,1650,1786,1454,4910,4748,1219,,
1712473352,375,56,3644,-2371,7148,1374,1418,1143,3943,4560,955,,
1712473354,344,25,3367,-1589,8691,1241,1469,1350,3951,5550,927,,
1712473356,376,54,-1470,-6731,4609,902,905,761,2502,4582,578,,
1712473358,375,55,-1448,-6506,4980,966,959,801,2655,4525,613,,
1712473360,349,63,-1750,-6037,5413,1022,1002,835,2786,4478,638,,
1712473362,353,64,-1560,-5894,5650,1050,1027,857,2855,4473,652,,
1712473364,356,62,-1577,-5693,5871,1093,1066,894,2962,4477,673,,
1712473366,361,58,-1487,-5443,6141,1127,1100,924,3060,4486,694,,
1712473368,304,52,-2233,-4775,6579,1117,1092,918,3043,4495,689,,
1712473370,358,40,-1134,-4468,6971,1202,1175,1004,3276,4545,729,,
1712473373,371,41,-983,-4094,7227,1253,1255,1077,3475,4641,785,,
1712473375,360,32,-866,-3746,7421,1275,1293,1114,3571,4698,811,,
1712473377,351,25,-758,-3453,7585,1278,1306,1129,3596,4735,820,,
1712473379,364,24,-557,-3066,7718,1105,1102,952,3050,4646,683,,
1712473381,340,15,-261,-1767,8208,1250,1377,1185,3728,4995,900,,
1712473383,344,24,-242,-1801,8133,1268,1399,1203,3773,4998,915,,
1712473385,332,26,-236,-1776,8172,1274,1407,1212,3793,5008,920,,
1712473387,315,27,-233,-1697,8218,1287,1428,1230,3851,5025,935,,
1712473389,287,25,-225,-1680,8214,1293,1437,1241,3882,5042,940,,
1712473391,313,26,-221,-1657,8218,1304,1449,1254,3912,5049,945,,
1712473393,321,28,-218,-1639,8226,1316,1462,1269,3946,5059,951,,
1712473395,324,28,-214,-1619,8225,1327,1474,1280,3972,5060,958,,
1712473397,325,24,-215,-1615,8228,1325,1472,1280,3963,5065,956,,
1712473399,282,30,-213,-1600,8240,1335,1482,1289,3985,5063,962,,
1712473401,315,29,-210,-1582,8246,1344,1492,1299,4006,5067,967,,
1712473403,314,28,-207,-1571,8226,1354,1504,1310,4033,5070,975,,
1712473405,312,31,-215,-1557,8248,1370,1520,1324,4073,5066,985,,
1712473407,313,31,-205,-1554,8260,1378,1527,1331,4087,5063,988,,
1712473409,316,29,-209,-1543,8249,1392,1543,1345,4122,5064,999,,
1712473411,330,31,-153,-1551,8142,1394,1543,1346,4118,5061,997,,
1712473413,310,29,-215,-1529,8178,1417,1567,1368,4175,5060,1012,,
1712473415,373,34,-211,-1494,8261,1437,1590,1388,4230,5062,1027,,
1712473417,360,34,-203,-1506,8239,1436,1590,1388,4223,5064,1027,,
1712473419,366,33,-202,-1508,8254,1411,1553,1360,4129,5053,997,,
1712473421,341,34,-209,-1462,8313,1372,1502,1319,3992,5042,959,,
1712473423,359,28,-166,-1492,8272,1301,1419,1229,3808,4978,917,,
1712473425,370,34,-218,-1473,8252,1448,1570,1377,4099,4992,1000,,
1712473427,306,33,-202,-1484,8249,1412,1548,1353,4081,5027,994,,
1712473429,309,42,-2206,-4091,5789,1437,1468,1231,3940,4614,949,,
1712473431,297,47,-1872,-4247,6598,1052,1112,917,2922,4672,742,,
1712473433,296,69,-2059,4374,6415,2149,2195,1825,5943,4594,1431,,
1712473435,321,71,-2170,3913,7135,2250,2284,1891,6214,4563,1490,,
1712473437,324,68,-2206,3671,7484,2203,2234,1851,6084,4562,1456,,
1712473439,357,71,-2274,3189,7230,2193,2236,1852,6089,4581,1461,,
1712473441,365,69,-2164,3401,7287,2209,2243,1865,6073,4572,1458,,
1712473443,359,117,-2140,3451,7252,2237,2271,1889,6147,4573,1475,,
1712473445,348,72,-3608,2463,7684,2229,2269,1890,6152,4589,1474,,
1712473447,358,73,-3915,1931,6488,2206,2242,1868,6088,4585,1455,,
1712473449,314,71,-3517,2225,6742,2227,2279,1895,6192,4605,1487,,
1712473451,322,74,-2753,2834,7148,2248,2324,1927,6307,4632,1527,,
1712473453,306,72,-2915,3151,7011,2239,2297,1903,6252,4604,1505,,
1712473455,328,70,-2696,3393,6968,2235,2294,1900,6243,4605,1504,,
1712473457,368,70,-2534,3368,7505,2244,2304,1908,6270,4605,1511,,
1712473459,358,72,-2637,3308,7059,2244,2306,1909,6270,4607,1513,,
1712473461,365,72,-2644,3137,7230,2242,2303,1907,6264,4606,1511,,
1712473463,349,74,-2923,3185,6945,2249,2306,1909,6275,4599,1512,,
1712473465,307,75,-2772,3104,7006,2255,2315,1916,6301,4603,1519,,
1712473467,319,74,-2556,3754,6655,1853,1964,1753,5182,4971,1215,,
1712473469,320,72,-3119,3941,6304,1825,1927,1721,5085,4958,1189,,
1712473471,322,74,-2497,4147,6683,1815,1926,1718,5078,4973,1193,,
1712473473,357,76,-2635,4210,6696,1833,1932,1730,5093,4960,1188,,
1712473475,344,67,-2377,4102,7151,1834,1930,1724,5091,4944,1189,,
1712473477,372,97,-3061,4215,4858,1690,1898,1732,5005,5305,1179,,
1712473479,374,64,-2718,4171,6322,1909,2039,1769,5434,4899,1303,,
1712473482,374,65,-3315,4315,5935,1992,2095,1811,5592,4826,1334,,
1712473484,365,68,-2460,4526,6473,1987,2129,1841,5659,4898,1367,,
1712473486,355,67,-2767,4775,6211,2001,2113,1828,5637,4844,1347,,
1712473488,376,62,-2798,4397,6142,2002,2125,1837,5669,4862,1359,,
1712473490,372,61,-2786,4629,6311,2005,2123,1836,5663,4853,1356,,
1712473492,372,62,-2763,4559,6311,2011,2121,1835,5662,4840,1351,,
1712473494,373,70,-4032,3661,6313,1945,2045,1751,5477,4793,1314,,
1712473496,358,73,-3616,4055,5800,2006,2110,1811,5643,4802,1353,,
1712473498,375,68,-3637,4455,6441,2009,2144,1842,5718,4860,1383,,
1712473500,351,62,-3458,4300,5970,1938,2158,1881,5665,5079,1400,,
1712473502,311,66,-3485,4691,5787,1963,2131,1858,5599,4977,1366,,
1712473504,380,68,-3261,4451,5659,1974,2171,1888,5684,5018,1403,,
1712473506,373,57,-3497,4027,5734,1975,2190,1903,5728,5049,1422,,
1712473508,377,62,-3316,4560,6491,1975,2172,1887,5691,5015,1405,,
1712473510,366,64,-2590,4413,6448,1959,2212,1905,5791,5087,1461,,
1712473512,383,64,-3029,4468,6269,1933,2164,1873,5692,5073,1417,,
1712473514,352,63,-2855,4355,6457,1948,2175,1884,5712,5065,1421,,
1712473516,361,63,-2475,4419,6550,1943,2185,1881,5726,5069,1441,,
1712473518,333,64,-2265,3562,6854,1942,2034,1680,5516,4667,1350,,
1712473520,325,52,-2934,3994,6596,2024,2042,1660,5645,4501,1350,,
1712473522,319,47,-2862,4259,6266,1884,1908,1551,5272,4514,1264,,
1712473524,327,52,-2106,4206,6882,1993,2022,1643,5589,4520,1341,,
1712473526,316,46,-2671,4404,6600,1940,1956,1584,5428,4492,1298,,
1712473528,322,37,-2660,4389,6219,1916,1931,1562,5369,4489,1282,,
1712473530,296,48,-2682,4293,6426,1907,1926,1555,5366,4493,1282,,
1712473532,320,44,-2661,4298,6439,1928,1946,1573,5411,4492,1294,,
1712473534,313,51,-2704,4309,6258,1934,1950,1577,5418,4489,1295,,
1712473536,328,51,-2644,4147,6744,1917,1938,1569,5386,4502,1288,,
1712473538,317,54,-2490,4295,6797,1946,1967,1592,5470,4501,1307,,
1712473540,318,53,-2431,4399,6554,1950,1969,1591,5477,4493,1310,,
1712473542,371,52,-2531,4318,6460,1947,1968,1589,5477,4495,1311,,
1712473544,377,47,-2413,4406,6514,1949,1973,1591,5498,4498,1316,,
1712473546,348,64,-1844,5602,8069,1993,2055,1649,5711,4543,1389,,
1712473548,364,29,539,789,7986,1375,1544,1325,4118,5055,1020,,
1712473550,365,41,2764,5256,7415,1064,1227,1148,3245,5531,750,,
1712473552,368,27,1224,5738,5273,904,1079,1011,2860,5688,669,,
1712473554,368,34,700,5894,6467,1041,1247,1188,3325,5780,760,,
1712473556,364,83,-305,5060,6809,1217,1471,1377,3908,5736,918,,
1712473558,369,34,425,4781,6936,1224,1475,1382,3927,5725,919,,
1712473560,376,97,1325,5447,6074,1253,1457,1438,3939,5814,840,,
1712473562,329,61,-3802,2780,6669,1548,1584,1352,4331,4693,1008,,
1712473564,349,9,1365,1162,8155,555,635,532,1704,5040,432,,
1712473566,390,12,1322,1061,8196,615,708,590,1904,5045,485,,
1712473568,359,12,1308,1040,8185,685,793,663,2140,5078,543,,
1712473570,374,9,1306,947,8159,683,789,659,2133,5067,541,,
1712473572,363,12,1276,1007,8192,659,753,627,2036,5015,515,,
1712473574,382,10,1273,1040,8209,658,754,628,2040,5027,516,,
1712473576,366,10,1274,1059,8207,653,745,620,2015,5008,510,,
1712473578,364,10,1281,1029,8208,661,754,628,2039,5010,515,,
1712473580,370,11,1260,1117,8212,658,750,624,2025,5003,513,,
